Angle,Distance,StartBit,Health
117.05,0.0,0.0,0.0
119.39,0.0,0.0,0.0
120.56,0.0,0.0,0.0
125.72,3787.25,0.0,0.0
120.17,841.25,0.0,1.0
123.23,952.75,0.0,15.0
124.56,4098.25,0.0,15.0
480.5,3971.25,0.0,3.0
124.09,4363.75,1.0,30.0
139.97,874.25,0.0,15.0
146.09,845.5,0.0,34.0
122.2,1170.75,0.0,15.0
162.14,825.25,0.0,15.0
165.64,8957.25,0.0,15.0
124.09,3971.25,0.0,9.0
177.05,864.25,1.0,3.0
124.09,5815.75,0.0,15.0
185.31,914.0,1.0,3.0
186.47,919.5,0.0,15.0
29.58,2752.5,0.0,15.0
124.19,6204.75,1.0,43.0
195.06,1665.5,0.0,15.0
196.17,1681.25,0.0,15.0
197.34,1729.25,0.0,15.0
186.47,10137.0,0.0,15.0
124.19,6589.75,1.0,61.0
125.2,6714.25,0.0,15.0
213.44,560.0,0.0,15.0
219.27,6492.5,0.0,15.0
232.61,0.0,0.0,0.0
233.78,7317.75,0.0,0.0
4.31,7594.25,0.0,25.0
235.09,665.5,0.0,15.0
124.16,7797.25,0.0,15.0
248.53,524.75,0.0,15.0
253.3,3986.5,0.0,15.0
257.86,8367.25,0.0,15.0
125.13,8468.75,0.0,15.0
15.83,6223.5,1.0,33.0
0.22,3968.0,0.0,15.0
277.8,3550.75,0.0,15.0
278.95,3767.0,0.0,15.0
282.47,3837.75,0.0,15.0
287.11,3992.5,0.0,15.0
290.63,4005.75,0.0,15.0
291.81,9413.25,0.0,15.0
125.14,9565.75,1.0,43.0
300.06,462.5,0.0,15.0
311.2,0.0,0.0,0.0
350.36,130.5,0.0,15.0
1.22,960.0,1.0,23.0
316.73,10455.75,0.0,14.0
327.63,0.0,0.0,0.0
329.06,11464.5,0.0,13.0
5.19,0.0,1.0,41.0
335.81,10858.75,0.0,0.0
340.5,512.0,0.0,0.0
338.16,713.75,0.0,10.0
340.59,1400.25,0.0,0.0
341.8,2446.5,0.0,15.0
413.38,3907.0,1.0,54.0
354.25,4332.5,0.0,15.0
358.84,10690.5,0.0,15.0
98.02,1.75,1.0,0.0
9.88,559.25,0.0,15.0
14.28,480.75,0.0,15.0
22.52,3968.0,0.0,0.0
124.41,954.25,0.0,15.0
106.11,3969.5,1.0,39.0
22.13,3969.5,1.0,29.0
470.14,3969.25,1.0,16.0
404.16,3969.25,1.0,41.0
124.03,1492.75,1.0,1.0
358.19,3969.25,1.0,5.0
11.33,11015.0,0.0,6.0
344.22,3969.25,1.0,22.0
124.03,2208.75,0.0,44.0
70.66,0.0,0.0,0.0
74.17,0.0,0.0,0.0
500.28,16079.5,1.0,16.0
80.3,401.25,1.0,42.0
82.55,2197.25,0.0,15.0
87.13,2869.75,0.0,15.0
93.02,6208.5,0.0,9.0
95.06,466.25,0.0,15.0
96.03,470.0,0.0,15.0
103.44,6464.0,0.0,0.0
15.94,14159.5,0.0,12.0
223.7,7293.25,0.0,15.0
116.06,7275.25,1.0,10.0
236.3,0.0,0.0,15.0
241.41,414.75,0.0,15.0
15.22,6080.5,0.0,15.0
124.5,8105.75,0.0,15.0
256.48,3905.75,1.0,2.0
258.0,3941.5,0.0,15.0
261.56,8567.0,0.0,15.0
124.06,3972.75,1.0,38.0
167.05,3970.25,1.0,57.0
275.3,586.5,0.0,15.0
282.08,0.0,0.0,15.0
283.16,0.0,0.0,15.0
284.31,0.0,0.0,0.0
285.48,0.0,0.0,15.0
5.06,15.5,1.0,36.0
293.67,9792.5,0.0,0.0
301.86,3968.0,0.0,0.0
17.47,3970.0,1.0,37.0
308.53,503.25,1.0,50.0
60.05,10022.75,0.0,13.0
321.88,3968.0,0.0,12.0
14.08,2127.5,1.0,11.0
5.8,10637.25,0.0,40.0
328.86,457.5,0.0,15.0
334.75,3968.0,0.0,0.0
335.13,421.5,0.0,1.0
336.13,425.25,0.0,15.0
339.56,454.75,0.0,13.0
347.66,0.0,0.0,0.0
294.41,3969.5,0.0,15.0
133.36,3969.5,1.0,55.0
12.0,3983.5,0.0,44.0
433.39,12097.25,1.0,62.0
124.03,266.75,1.0,45.0
282.03,3969.25,1.0,1.0
11.25,3968.0,0.0,1.0
20.11,352.25,0.0,15.0
267.61,3969.25,0.0,15.0
36.81,0.0,0.0,0.0
40.31,0.0,0.0,0.0
125.48,1271.75,0.0,0.0
10.03,2255.5,0.0,53.0
47.59,395.75,0.0,5.0
12.91,6336.5,0.0,15.0
55.91,430.25,0.0,15.0
56.92,1886.25,0.0,12.0
124.05,2030.75,0.0,0.0
64.48,487.75,0.0,15.0
65.92,487.0,0.0,15.0
71.97,0.0,0.0,0.0
68.97,533.0,0.0,15.0
73.47,3978.5,0.0,15.0
20.5,2566.25,0.0,9.0
24.3,4427.5,0.0,8.0
25.2,3968.5,0.0,10.0
196.33,10691.5,1.0,58.0
29.23,3791.5,1.0,11.0
95.95,917.0,0.0,15.0
496.38,8259.25,1.0,47.0
106.63,866.5,0.0,15.0
252.42,3971.25,1.0,3.0
152.42,3971.25,1.0,44.0
124.44,3971.25,1.0,27.0
124.09,15860.25,1.0,9.0
126.63,400.25,0.0,15.0
132.52,3971.25,1.0,25.0
138.33,861.0,0.0,15.0
339.39,3971.25,0.0,15.0
124.09,3969.25,0.0,48.0
28.25,5586.5,1.0,18.0
478.61,3974.25,1.0,15.0
162.0,1716.25,0.0,6.0
163.11,1782.0,0.0,15.0
56.28,5327.5,0.0,15.0
174.84,3648.0,0.0,0.0
175.59,5731.0,0.0,15.0
179.23,3985.0,0.0,15.0
124.06,14551.5,1.0,20.0
189.41,575.75,0.0,15.0
190.47,588.5,0.0,15.0
5.28,6350.75,0.0,0.0
192.19,16024.5,0.0,15.0
206.53,0.0,0.0,0.0
205.98,553.0,0.0,15.0
209.61,521.5,0.0,15.0
210.75,6793.25,0.0,15.0
214.28,3979.0,0.0,15.0
16.88,3535.5,0.0,15.0
68.06,7415.75,1.0,52.0
235.31,411.0,0.0,15.0
239.97,416.75,0.0,15.0
388.94,3969.5,0.0,15.0
14.09,2433.75,1.0,30.0
216.95,8001.75,1.0,12.0
124.5,8066.25,0.0,15.0
260.33,3800.0,0.0,15.0
261.53,3639.0,0.0,15.0
262.7,8509.25,0.0,15.0
124.06,8656.75,1.0,33.0
99.06,2.25,1.0,8.0
284.36,0.0,0.0,0.0
1.11,3712.0,1.0,60.0
297.75,0.0,0.0,0.0
297.28,0.0,0.0,0.0
298.45,0.0,0.0,0.0
299.63,128.0,0.0,0.0
300.19,12751.5,0.0,15.0
304.7,2432.0,0.0,15.0
309.72,9922.5,0.0,10.0
319.94,0.0,0.0,9.0
86.77,3971.0,0.0,0.0
124.08,10226.75,0.0,41.0
322.69,14440.5,0.0,15.0
0.75,3968.0,0.0,0.0
301.3,42.5,1.0,35.0
343.06,0.0,0.0,15.0
346.47,0.0,0.0,0.0
347.64,11008.0,0.0,0.0
13.11,409.25,1.0,43.0
350.47,3905.5,0.0,15.0
461.39,3969.25,1.0,30.0
390.0,3969.25,1.0,15.0
376.0,3969.25,1.0,51.0
124.03,9673.25,0.0,41.0
15.08,11622.25,0.0,15.0
21.75,351.75,1.0,2.0
22.7,8480.0,0.0,15.0
29.48,356.5,0.0,15.0
34.63,0.0,0.0,0.0
35.8,128.0,0.0,0.0
472.16,3969.25,1.0,6.0
496.16,3969.25,1.0,52.0
47.06,392.0,0.0,15.0
48.16,1359.5,0.0,15.0
466.19,7046.5,1.0,39.0
416.22,3969.5,1.0,10.0
124.05,1966.25,1.0,38.0
15.05,5327.5,0.0,18.0
67.95,533.5,0.0,15.0
69.14,533.75,0.0,15.0
70.27,6080.5,0.0,15.0
76.95,10319.5,0.0,15.0
83.61,780.75,0.0,15.0
124.09,2814.75,1.0,54.0
29.44,11983.5,0.0,3.0
95.03,920.0,1.0,11.0
4.09,3392.75,0.0,15.0
124.09,3306.75,0.0,15.0
27.09,865.0,1.0,13.0
111.63,862.5,0.0,15.0
112.73,857.5,0.0,15.0
125.91,3683.25,0.0,15.0
124.09,3721.75,1.0,19.0
124.09,3836.25,1.0,12.0
124.09,10831.5,0.0,12.0
26.33,4047.5,1.0,15.0
15.98,3971.25,0.0,15.0
182.52,3971.25,1.0,33.0
318.53,3971.25,1.0,54.0
146.63,913.25,1.0,55.0
318.58,20.0,1.0,42.0
124.22,5079.25,0.0,15.0
162.61,1773.75,1.0,60.0
219.34,6228.75,0.0,14.0
39.83,16207.5,0.0,0.0
183.41,2839.75,0.0,0.0
179.47,2819.5,0.0,15.0
250.67,4887.0,0.0,15.0
18.14,580.5,1.0,23.0
189.58,589.5,0.0,15.0
4.34,6358.25,0.0,0.0
197.67,659.5,0.0,15.0
201.19,609.75,0.0,15.0
206.23,551.5,0.0,15.0
209.98,522.75,0.0,15.0
211.03,523.0,0.0,15.0
212.23,524.0,0.0,15.0
214.53,463.5,0.0,15.0
16.88,3970.0,1.0,27.0
480.86,3970.0,1.0,19.0
226.06,593.75,0.0,15.0
236.91,3969.5,1.0,54.0
280.91,3969.5,1.0,35.0
238.19,485.25,0.0,9.0
251.5,11456.0,0.0,0.0
124.47,4189.25,0.0,7.0
252.16,14159.5,0.0,15.0
13.0,3982.75,1.0,15.0
265.92,620.0,0.0,15.0
18.86,6863.5,0.0,33.0
274.41,588.0,0.0,15.0
275.42,10.0,0.0,15.0
284.47,16320.5,0.0,11.0
291.42,0.0,0.0,15.0
292.67,0.0,0.0,0.0
293.84,128.0,0.0,0.0
1.16,128.0,0.0,0.0
300.14,563.5,0.0,15.0
303.83,3253.75,0.0,15.0
15.19,9922.0,1.0,50.0
312.3,8128.5,0.0,9.0
318.56,741.25,0.0,15.0
331.55,440.5,0.0,15.0
335.36,420.75,0.0,15.0
336.53,4010.75,0.0,15.0
181.31,129.75,1.0,9.0
347.86,6863.5,0.0,0.0
159.36,3969.5,0.0,1.0
455.39,3969.25,0.0,44.0
124.03,90.75,1.0,51.0
124.03,120.25,0.0,48.0
124.03,245.75,0.0,46.0
124.03,8258.25,0.0,33.0
23.86,353.0,0.0,15.0
25.09,353.25,0.0,15.0
26.11,354.0,0.0,15.0
11.11,13775.5,0.0,3.0
1.19,448.5,0.0,3.0
0.14,128.0,1.0,50.0
476.16,3969.25,1.0,11.0
498.16,3969.25,1.0,52.0
74.17,3969.5,1.0,5.0
0.2,7759.5,1.0,63.0
486.22,3969.5,0.0,1.0
61.7,466.5,1.0,41.0
62.92,10376.0,0.0,15.0
71.22,0.0,0.0,0.0
72.39,0.0,0.0,0.0
68.39,533.25,0.0,15.0
69.55,535.25,0.0,15.0
73.77,589.75,0.0,15.0
75.0,606.0,0.0,15.0
81.56,730.5,0.0,15.0
158.77,3971.0,0.0,15.0
124.09,2820.75,0.0,10.0
29.23,7503.5,1.0,11.0
192.36,899.5,1.0,39.0
98.78,4028.0,0.0,15.0
104.09,873.0,0.0,61.0
107.06,7457.25,0.0,15.0
124.42,3653.75,1.0,19.0
124.09,3690.75,0.0,19.0
124.09,3727.25,1.0,16.0
26.45,3151.5,1.0,30.0
26.19,4028.25,1.0,15.0
27.16,4687.5,0.0,15.0
26.05,1231.5,1.0,16.0
124.09,4437.25,0.0,29.0
124.09,4548.75,0.0,32.0
32.09,3971.5,0.0,48.0
80.56,2883.5,1.0,28.0
161.44,4992.0,0.0,0.0
32.61,3974.5,1.0,32.0
162.47,16232.0,0.0,15.0
56.2,9676.5,0.0,20.0
171.08,4026.25,0.0,15.0
286.67,131.5,1.0,30.0
178.59,108.25,0.0,15.0
124.06,3970.25,1.0,42.0
191.5,2647.5,0.0,15.0
20.13,5839.5,0.0,15.0
200.22,681.75,0.0,15.0
201.47,603.25,0.0,15.0
205.39,8427.25,0.0,15.0
210.22,3970.0,0.0,15.0
217.13,533.25,1.0,11.0
218.16,544.0,0.0,15.0
221.56,8311.25,0.0,15.0
68.06,7243.25,0.0,9.0
354.89,7506.75,1.0,22.0
240.08,0.0,0.0,15.0
239.2,166.25,0.0,15.0
244.2,3666.25,0.0,15.0
438.98,7390.75,0.0,0.0
124.47,8232.25,1.0,3.0
260.77,3776.25,0.0,15.0
266.2,618.75,0.0,15.0
267.55,612.25,0.0,15.0
212.77,3970.25,0.0,15.0
124.06,8789.75,1.0,2.0
284.81,0.0,0.0,15.0
288.33,960.0,0.0,0.0
5.19,8512.5,0.0,36.0
294.2,0.0,0.0,0.0
1.38,128.0,0.0,0.0
299.41,8783.5,0.0,15.0
308.09,504.25,0.0,12.0
312.69,511.75,0.0,8.0
39.94,40.0,0.0,8.0
321.33,14823.5,0.0,0.0
508.91,3969.75,0.0,15.0
14.75,14415.5,1.0,40.0
335.39,0.0,0.0,0.0
331.72,484.25,0.0,15.0
333.2,3279.5,0.0,15.0
335.53,423.25,0.0,15.0
343.63,0.0,0.0,0.0
339.98,460.0,0.0,15.0
347.16,11520.0,0.0,0.0
315.34,11198.25,1.0,9.0
198.47,1324.25,0.0,1.0
473.39,3969.25,0.0,1.0
449.39,3969.25,1.0,46.0
11.56,8783.5,1.0,0.0
11.13,3968.0,1.0,1.0
124.03,3969.25,1.0,35.0
125.0,707.75,1.0,2.0
10.03,9551.5,1.0,32.0
11.06,975.5,1.0,3.0
4.03,1132.25,0.0,45.0
38.91,3904.0,0.0,0.0
484.16,3969.25,1.0,33.0
46.5,391.25,0.0,15.0
47.42,394.75,0.0,15.0
48.84,398.5,0.0,15.0
124.19,1732.75,1.0,33.0
14.5,1999.5,0.0,1.0
124.05,2103.75,1.0,39.0
68.88,534.0,0.0,15.0
70.11,12892.75,0.0,15.0
73.38,583.0,0.0,15.0
0.36,5199.5,0.0,15.0
79.97,696.5,0.0,13.0
44.31,3459.0,1.0,42.0
124.09,2806.75,0.0,43.0
91.22,936.5,0.0,15.0
92.34,932.25,0.0,15.0
95.47,922.0,0.0,15.0
95.88,12239.5,0.0,15.0
102.92,887.5,0.0,3.0
124.09,3448.75,0.0,15.0
124.09,3994.25,1.0,31.0
114.77,848.0,1.0,3.0
115.94,841.5,0.0,15.0
119.5,7503.5,0.0,15.0
127.77,829.25,0.0,15.0
128.91,10319.5,0.0,15.0
138.09,861.5,0.0,17.0
125.41,4571.75,0.0,15.0
124.09,3199.25,0.0,51.0
28.38,911.5,1.0,18.0
150.94,5150.25,0.0,15.0
162.11,0.0,0.0,15.0
124.19,5072.75,1.0,62.0
161.95,1728.25,0.0,15.0
166.64,1796.25,0.0,15.0
174.88,2176.0,0.0,0.0
175.55,933.0,0.0,15.0
183.22,0.0,0.0,0.0
178.06,2859.5,0.0,15.0
18.44,11983.5,1.0,2.0
198.45,6272.0,0.0,0.0
125.02,6556.25,0.0,15.0
209.52,8525.0,0.0,15.0
16.38,4431.5,0.0,26.0
217.84,539.25,0.0,15.0
124.97,7080.25,0.0,15.0
224.63,586.0,0.0,15.0
234.78,0.0,0.0,0.0
231.23,16207.5,0.0,15.0
238.27,426.25,0.0,15.0
239.44,428.25,0.0,15.0
247.69,0.0,0.0,0.0
243.61,9039.5,0.0,15.0
476.97,3984.0,0.0,15.0
255.41,3931.25,0.0,15.0
54.58,3982.75,0.0,15.0
27.02,3982.25,0.0,14.0
205.05,3970.25,1.0,14.0
277.16,632.75,0.0,15.0
284.13,0.0,0.0,0.0
1.11,128.0,1.0,15.0
291.19,0.0,0.0,15.0
294.69,0.0,0.0,0.0
1.86,11328.5,0.0,0.0
298.69,13299.75,0.0,15.0
302.27,563.5,0.0,15.0
303.38,14197.0,0.0,15.0
312.28,0.0,0.0,0.0
308.33,16253.75,0.0,11.0
310.7,520.5,0.0,8.0
319.33,0.0,0.0,0.0
316.72,785.25,0.0,15.0
321.02,9.5,0.0,15.0
325.34,11328.5,0.0,15.0
329.77,453.25,0.0,15.0
333.61,166.25,0.0,15.0
4.05,47.75,1.0,0.0
345.47,6827.75,0.0,15.0
353.72,72.0,1.0,15.0
124.03,38.25,0.0,60.0
124.03,342.75,0.0,38.0
11.42,10447.5,0.0,1.0
17.61,352.75,0.0,15.0
19.16,352.5,0.0,15.0
259.98,3969.25,0.0,15.0
24.92,352.75,0.0,15.0
26.28,354.0,0.0,15.0
11.13,0.5,0.0,3.0
36.89,0.0,0.0,0.0
38.08,0.0,0.0,0.0
39.25,0.0,0.0,0.0
40.42,0.0,0.0,0.0
428.14,3969.25,0.0,0.0
124.03,3969.25,1.0,56.0
124.02,1535.25,0.0,5.0
55.7,430.5,0.0,15.0
59.25,449.5,0.0,15.0
65.03,0.0,0.0,0.0
66.06,5640.25,0.0,15.0
125.23,2285.75,0.0,15.0
212.28,2498.75,1.0,19.0
82.38,752.75,0.0,15.0
26.45,6735.5,0.0,10.0
124.09,2812.75,1.0,52.0
90.22,3971.5,0.0,15.0
97.44,874.75,0.0,15.0
98.56,890.0,0.0,15.0
124.09,3995.25,0.0,41.0
124.09,3530.25,0.0,31.0
124.09,5646.0,0.0,31.0
120.09,839.25,0.0,12.0
122.09,837.75,0.0,15.0
124.09,4020.75,0.0,15.0
126.8,4030.75,0.0,15.0
124.09,4281.75,1.0,14.0
124.09,10445.25,1.0,29.0
146.55,904.0,0.0,15.0
147.73,912.25,0.0,15.0
150.02,12367.5,0.0,15.0
157.55,1664.5,0.0,15.0
165.67,1792.0,0.0,15.0
166.81,1806.25,0.0,15.0
175.06,0.0,0.0,0.0
169.28,1626.25,0.0,15.0
170.66,1274.0,0.0,15.0
171.97,1112.5,0.0,15.0
125.48,5587.75,0.0,15.0
410.23,15062.75,0.0,15.0
18.55,12367.5,0.0,23.0
472.73,6274.25,1.0,16.0
124.63,6287.25,0.0,0.0
310.77,6466.5,1.0,60.0
124.06,4000.75,1.0,5.0
213.47,6935.25,0.0,15.0
217.89,541.75,0.0,15.0
222.58,573.5,0.0,15.0
223.66,580.5,0.0,15.0
13.63,7246.5,1.0,29.0
247.95,0.0,0.0,0.0
249.14,0.0,0.0,0.0
248.55,4002.75,0.0,15.0
249.7,4078.5,0.0,15.0
252.11,4217.25,0.0,15.0
256.84,3882.0,0.0,15.0
258.03,3963.0,0.0,15.0
259.2,3776.25,0.0,15.0
260.42,3780.0,0.0,15.0
261.61,3647.5,0.0,15.0
262.77,3593.25,0.0,15.0
265.89,621.0,0.0,15.0
267.05,3970.25,0.0,15.0
197.05,3970.25,1.0,22.0
287.83,0.0,0.0,0.0
5.14,0.5,1.0,36.0
296.02,9536.0,0.0,0.0
124.7,9564.25,0.0,0.0
303.56,9834.25,0.0,15.0
76.05,511.5,0.0,57.0
311.97,10264.25,0.0,8.0
321.94,0.0,0.0,15.0
113.17,865.75,0.0,15.0
114.38,7822.25,0.0,15.0
124.09,3885.25,1.0,27.0
240.47,11087.5,1.0,58.0
124.09,4109.75,1.0,32.0
132.0,875.75,0.0,15.0
462.52,3971.25,0.0,15.0
140.02,912.5,1.0,17.0
141.22,9685.75,0.0,15.0
148.17,970.75,0.0,15.0
159.34,0.0,0.0,0.0
160.52,0.0,0.0,0.0
443.69,14419.25,0.0,0.0
156.86,1777.0,0.0,15.0
172.25,0.0,0.0,0.0
166.8,4003.0,0.0,12.0
172.94,4012.25,0.0,15.0
84.33,9551.5,0.0,41.0
187.05,501.0,0.0,15.0
199.16,0.0,0.0,0.0
132.77,3023.5,1.0,20.0
15.97,11087.5,1.0,25.0
15.75,4943.5,1.0,25.0
210.78,477.0,0.0,15.0
211.66,6852.25,0.0,15.0
215.13,500.0,0.0,15.0
218.73,503.25,0.0,15.0
219.89,4027.5,0.0,15.0
223.11,533.0,0.0,15.0
226.31,0.0,0.0,15.0
235.5,7412.25,0.0,0.0
101.61,11467.5,0.0,29.0
92.14,128.5,0.0,29.0
0.95,0.0,1.0,40.0
251.94,0.0,0.0,0.0
0.98,448.0,1.0,47.0
263.81,0.0,0.0,0.0
264.98,11008.0,0.0,0.0
265.53,285.0,0.0,10.0
269.7,0.0,0.0,0.0
272.06,4812.5,0.0,0.0
276.78,0.0,0.0,0.0
0.22,2760.5,0.0,11.0
283.77,0.0,0.0,0.0
287.3,0.0,0.0,0.0
290.81,0.0,0.0,0.0
294.34,0.0,0.0,0.0
295.52,128.0,0.0,0.0
0.56,1344.5,0.0,0.0
309.69,128.0,0.0,9.0
312.52,6208.5,0.0,7.0
321.45,15689.5,0.0,0.0
323.17,399.25,0.0,15.0
327.16,368.0,0.0,15.0
124.09,10588.75,0.0,15.0
338.02,0.0,1.0,1.0
339.2,0.0,0.0,0.0
340.38,10930.25,0.0,0.0
343.0,150.0,0.0,15.0
346.28,0.0,0.0,0.0
351.0,0.0,0.0,0.0
0.17,128.0,0.0,0.0
1.38,128.0,1.0,15.0
354.05,384.25,0.0,15.0
11.73,7631.5,0.0,44.0
2.28,367.0,0.0,15.0
11.34,10831.5,0.0,0.0
360.03,2177.0,0.0,39.0
17.88,357.75,0.0,15.0
18.77,9551.5,0.0,15.0
11.22,3663.5,0.0,2.0
124.03,904.75,1.0,41.0
35.59,0.0,0.0,0.0
0.14,128.0,1.0,36.0
262.17,129.5,1.0,18.0
56.2,1793.75,1.0,11.0
0.8,1487.5,0.0,15.0
63.25,527.25,0.0,15.0
124.5,2100.25,0.0,15.0
18.55,8399.5,0.0,15.0
124.5,2313.25,0.0,8.0
73.33,661.75,0.0,15.0
74.53,683.25,0.0,15.0
75.58,706.75,0.0,15.0
76.61,730.25,0.0,15.0
77.83,756.5,0.0,15.0
78.92,785.0,0.0,15.0
80.0,817.0,0.0,15.0
29.06,3791.5,1.0,10.0
86.78,976.25,0.0,10.0
472.34,3971.5,1.0,47.0
95.11,933.25,1.0,23.0
99.8,915.5,0.0,15.0
27.64,3535.5,1.0,13.0
118.63,859.5,0.0,15.0
26.84,7951.5,1.0,15.0
262.48,3971.25,1.0,24.0
130.23,872.0,0.0,15.0
124.09,4321.25,0.0,51.0
66.53,16335.5,1.0,18.0
145.5,946.75,1.0,36.0
153.14,0.0,0.0,0.0
147.8,3968.0,0.0,15.0
150.56,1964.0,0.0,15.0
159.02,5126.25,0.0,0.0
419.36,3974.75,0.0,0.0
56.52,5158.75,0.0,19.0
42.06,3276.5,0.0,15.0
170.08,943.25,1.0,4.0
177.78,3979.0,0.0,0.0
